2017-09-10 11:27:06 INFO  TC001_VerifyWithInvalidCredentials:28 - ================Starting Test================
2017-09-16 21:49:33 INFO  HomePage:88 - Clicked on SignUp link and object is: Sign up
2017-09-16 21:49:33 INFO  HomePage:91 - Entered first name and object is: 
2017-09-16 21:49:33 INFO  HomePage:94 - Entered last name and object is: input
2017-09-16 21:49:33 INFO  HomePage:97 - Entered email and object is: 
2017-09-16 21:49:33 INFO  HomePage:100 - Entered password and object is: 
2017-09-16 22:09:44 INFO  HomePage:91 - Clicked on SignUp link and object is: Sign up
2017-09-16 22:09:44 INFO  HomePage:94 - Entered first name and object is: 
2017-09-16 22:09:44 INFO  HomePage:97 - Entered last name and object is: input
2017-09-16 22:09:44 INFO  HomePage:100 - Entered email and object is: 
2017-09-16 22:09:44 INFO  HomePage:103 - Entered password and object is: 
2017-09-16 22:12:11 INFO  HomePage:91 - Clicked on SignUp link and object is: Sign up
2017-09-16 22:12:11 INFO  HomePage:94 - Entered first name and object is: 
2017-09-16 22:12:11 INFO  HomePage:97 - Entered last name and object is: input
2017-09-16 22:12:11 INFO  HomePage:100 - Entered email and object is: 
2017-09-16 22:12:11 INFO  HomePage:103 - Entered password and object is: 
2017-09-16 22:15:53 INFO  HomePage:91 - Clicked on SignUp link and object is: Sign up
2017-09-16 22:15:53 INFO  HomePage:94 - Entered first name and object is: 
2017-09-16 22:15:53 INFO  HomePage:97 - Entered last name and object is: input
2017-09-16 22:15:53 INFO  HomePage:100 - Entered email and object is: 
2017-09-16 22:15:53 INFO  HomePage:103 - Entered password and object is: 
2017-09-16 22:21:19 INFO  HomePage:91 - Clicked on SignUp link and object is: [[FirefoxDriver: firefox on ANY (edb0e3a3-69a8-4470-814b-a9a492938750)] -> id: customer_register_link]
2017-09-16 22:21:20 INFO  HomePage:94 - Entered first name and object is: [[FirefoxDriver: firefox on ANY (edb0e3a3-69a8-4470-814b-a9a492938750)] -> id: FirstName]
2017-09-16 22:21:20 INFO  HomePage:97 - Entered last name and object is: [[FirefoxDriver: firefox on ANY (edb0e3a3-69a8-4470-814b-a9a492938750)] -> id: LastName]
2017-09-16 22:21:20 INFO  HomePage:100 - Entered email and object is: [[FirefoxDriver: firefox on ANY (edb0e3a3-69a8-4470-814b-a9a492938750)] -> id: Email]
2017-09-16 22:21:20 INFO  HomePage:103 - Entered password and object is: [[FirefoxDriver: firefox on ANY (edb0e3a3-69a8-4470-814b-a9a492938750)] -> id: CreatePassword]
2017-09-16 22:21:43 INFO  HomePage:106 - Clicked on Create button and object is: Proxy element for: DefaultElementLocator 'By.xpath: .//*[@id='create_customer']/p/input'
2017-09-16 22:23:36 INFO  HomePage:90 - Clicked on SignUp link and object is: [[FirefoxDriver: firefox on ANY (f8c3ec06-0aed-426e-a6a8-5022165cd56e)] -> id: customer_register_link]
2017-09-16 22:23:36 INFO  HomePage:93 - Entered first name and object is: [[FirefoxDriver: firefox on ANY (f8c3ec06-0aed-426e-a6a8-5022165cd56e)] -> id: FirstName]
2017-09-16 22:23:36 INFO  HomePage:96 - Entered last name and object is: [[FirefoxDriver: firefox on ANY (f8c3ec06-0aed-426e-a6a8-5022165cd56e)] -> id: LastName]
2017-09-16 22:23:36 INFO  HomePage:99 - Entered email and object is: [[FirefoxDriver: firefox on ANY (f8c3ec06-0aed-426e-a6a8-5022165cd56e)] -> id: Email]
2017-09-16 22:23:36 INFO  HomePage:102 - Entered password and object is: [[FirefoxDriver: firefox on ANY (f8c3ec06-0aed-426e-a6a8-5022165cd56e)] -> id: CreatePassword]
2017-09-16 22:23:59 INFO  HomePage:105 - Clicked on Create button and object is: Proxy element for: DefaultElementLocator 'By.xpath: .//*[@id='create_customer']/p/input'
2017-09-16 22:26:42 INFO  HomePage:90 - Clicked on SignUp link and object is: [[FirefoxDriver: firefox on ANY (2708a89d-5d33-4702-8607-cb9495d306bd)] -> id: customer_register_link]
2017-09-16 22:26:42 INFO  HomePage:93 - Entered first name and object is: [[FirefoxDriver: firefox on ANY (2708a89d-5d33-4702-8607-cb9495d306bd)] -> id: FirstName]
2017-09-16 22:26:42 INFO  HomePage:96 - Entered last name and object is: [[FirefoxDriver: firefox on ANY (2708a89d-5d33-4702-8607-cb9495d306bd)] -> id: LastName]
2017-09-16 22:26:42 INFO  HomePage:99 - Entered email and object is: [[FirefoxDriver: firefox on ANY (2708a89d-5d33-4702-8607-cb9495d306bd)] -> id: Email]
2017-09-16 22:26:42 INFO  HomePage:102 - Entered password and object is: [[FirefoxDriver: firefox on ANY (2708a89d-5d33-4702-8607-cb9495d306bd)] -> id: CreatePassword]
2017-09-16 22:27:06 INFO  HomePage:105 - Clicked on Create button and object is: Proxy element for: DefaultElementLocator 'By.xpath: .//*[@id='create_customer']/p/input'
2017-09-16 22:27:39 INFO  HomePage:90 - Clicked on SignUp link and object is: [[FirefoxDriver: firefox on ANY (630b4f42-e14a-45cf-991b-80f33ba64afd)] -> id: customer_register_link]
2017-09-16 22:27:39 INFO  HomePage:93 - Entered first name and object is: [[FirefoxDriver: firefox on ANY (630b4f42-e14a-45cf-991b-80f33ba64afd)] -> id: FirstName]
2017-09-16 22:27:40 INFO  HomePage:96 - Entered last name and object is: [[FirefoxDriver: firefox on ANY (630b4f42-e14a-45cf-991b-80f33ba64afd)] -> id: LastName]
2017-09-16 22:27:40 INFO  HomePage:99 - Entered email and object is: [[FirefoxDriver: firefox on ANY (630b4f42-e14a-45cf-991b-80f33ba64afd)] -> id: Email]
2017-09-16 22:27:40 INFO  HomePage:102 - Entered password and object is: [[FirefoxDriver: firefox on ANY (630b4f42-e14a-45cf-991b-80f33ba64afd)] -> id: CreatePassword]
2017-09-16 22:28:03 INFO  HomePage:105 - Clicked on Create button and object is: Proxy element for: DefaultElementLocator 'By.xpath: .//*[@id='create_customer']/p/input'
2017-09-16 22:42:14 INFO  HomePage:90 - Clicked on SignUp link and object is: [[ChromeDriver: chrome on XP (17e8faef7f7be6cde611176edfc0e0ec)] -> id: customer_register_link]
2017-09-16 22:42:14 INFO  HomePage:93 - Entered first name and object is: [[ChromeDriver: chrome on XP (17e8faef7f7be6cde611176edfc0e0ec)] -> id: FirstName]
2017-09-16 22:42:15 INFO  HomePage:96 - Entered last name and object is: [[ChromeDriver: chrome on XP (17e8faef7f7be6cde611176edfc0e0ec)] -> id: LastName]
2017-09-16 22:42:15 INFO  HomePage:99 - Entered email and object is: [[ChromeDriver: chrome on XP (17e8faef7f7be6cde611176edfc0e0ec)] -> id: Email]
2017-09-16 22:42:15 INFO  HomePage:102 - Entered password and object is: [[ChromeDriver: chrome on XP (17e8faef7f7be6cde611176edfc0e0ec)] -> id: CreatePassword]
2017-09-16 22:42:38 INFO  HomePage:105 - Clicked on Create button and object is: Proxy element for: DefaultElementLocator 'By.xpath: .//*[@id='create_customer']/p/input'
2017-09-16 22:55:42 INFO  HomePage:90 - Clicked on SignUp link and object is: [[ChromeDriver: chrome on XP (45e71b67734e3025f03e4fba10b2fe43)] -> id: customer_register_link]
2017-09-16 22:55:42 INFO  HomePage:93 - Entered first name and object is: [[ChromeDriver: chrome on XP (45e71b67734e3025f03e4fba10b2fe43)] -> id: FirstName]
2017-09-16 22:55:43 INFO  HomePage:96 - Entered last name and object is: [[ChromeDriver: chrome on XP (45e71b67734e3025f03e4fba10b2fe43)] -> id: LastName]
2017-09-16 22:55:43 INFO  HomePage:99 - Entered email and object is: [[ChromeDriver: chrome on XP (45e71b67734e3025f03e4fba10b2fe43)] -> id: Email]
2017-09-16 22:55:43 INFO  HomePage:102 - Entered password and object is: [[ChromeDriver: chrome on XP (45e71b67734e3025f03e4fba10b2fe43)] -> id: CreatePassword]
2017-09-16 22:56:05 INFO  HomePage:105 - Clicked on Create button and object is: Proxy element for: DefaultElementLocator 'By.xpath: .//*[@id='create_customer']/p/input'
2017-09-18 12:30:07 INFO  HomePage:90 - Clicked on SignUp link and object is: [[ChromeDriver: chrome on XP (7e6fb8b796d7f4c62ba857785e9e5653)] -> id: customer_register_link]
2017-09-18 12:30:08 INFO  HomePage:93 - Entered first name and object is: [[ChromeDriver: chrome on XP (7e6fb8b796d7f4c62ba857785e9e5653)] -> id: FirstName]
2017-09-18 12:30:08 INFO  HomePage:96 - Entered last name and object is: [[ChromeDriver: chrome on XP (7e6fb8b796d7f4c62ba857785e9e5653)] -> id: LastName]
2017-09-18 12:30:08 INFO  HomePage:99 - Entered email and object is: [[ChromeDriver: chrome on XP (7e6fb8b796d7f4c62ba857785e9e5653)] -> id: Email]
2017-09-18 12:30:08 INFO  HomePage:102 - Entered password and object is: [[ChromeDriver: chrome on XP (7e6fb8b796d7f4c62ba857785e9e5653)] -> id: CreatePassword]
2017-09-18 12:30:10 INFO  HomePage:105 - Clicked on Create button and object is: [[ChromeDriver: chrome on XP (7e6fb8b796d7f4c62ba857785e9e5653)] -> xpath: .//*[@id='create_customer']/p/input]
2017-09-18 12:31:40 INFO  HomePage:90 - Clicked on SignUp link and object is: [[ChromeDriver: chrome on XP (9354d2c2af17a5bfa63db96900f9fbe1)] -> id: customer_register_link]
2017-09-18 12:31:41 INFO  HomePage:93 - Entered first name and object is: [[ChromeDriver: chrome on XP (9354d2c2af17a5bfa63db96900f9fbe1)] -> id: FirstName]
2017-09-18 12:31:41 INFO  HomePage:96 - Entered last name and object is: [[ChromeDriver: chrome on XP (9354d2c2af17a5bfa63db96900f9fbe1)] -> id: LastName]
2017-09-18 12:31:41 INFO  HomePage:99 - Entered email and object is: [[ChromeDriver: chrome on XP (9354d2c2af17a5bfa63db96900f9fbe1)] -> id: Email]
2017-09-18 12:31:42 INFO  HomePage:102 - Entered password and object is: [[ChromeDriver: chrome on XP (9354d2c2af17a5bfa63db96900f9fbe1)] -> id: CreatePassword]
2017-09-18 12:32:12 INFO  HomePage:105 - Clicked on Create button and object is: Proxy element for: DefaultElementLocator 'By.xpath: .//*[@id='create_customer']/p/input'
2017-09-18 12:38:30 INFO  HomePage:90 - Clicked on SignUp link and object is: [[ChromeDriver: chrome on XP (4b99e77c59e0a3b992ce36eb5ed23663)] -> id: customer_register_link]
2017-09-18 12:38:30 INFO  HomePage:93 - Entered first name and object is: [[ChromeDriver: chrome on XP (4b99e77c59e0a3b992ce36eb5ed23663)] -> id: FirstName]
2017-09-18 12:38:30 INFO  HomePage:96 - Entered last name and object is: [[ChromeDriver: chrome on XP (4b99e77c59e0a3b992ce36eb5ed23663)] -> id: LastName]
2017-09-18 12:38:30 INFO  HomePage:99 - Entered email and object is: [[ChromeDriver: chrome on XP (4b99e77c59e0a3b992ce36eb5ed23663)] -> id: Email]
2017-09-18 12:38:30 INFO  HomePage:102 - Entered password and object is: [[ChromeDriver: chrome on XP (4b99e77c59e0a3b992ce36eb5ed23663)] -> id: CreatePassword]
2017-09-18 12:38:53 INFO  HomePage:105 - Clicked on Create button and object is: Proxy element for: DefaultElementLocator 'By.xpath: .//*[@id='create_customer']/p/input'
2017-09-18 12:41:09 INFO  HomePage:90 - Clicked on SignUp link and object is: [[ChromeDriver: chrome on XP (2897bcd3af03edd60cbdd89542d710cb)] -> id: customer_register_link]
2017-09-18 12:41:09 INFO  HomePage:93 - Entered first name and object is: [[ChromeDriver: chrome on XP (2897bcd3af03edd60cbdd89542d710cb)] -> id: FirstName]
2017-09-18 12:41:10 INFO  HomePage:96 - Entered last name and object is: [[ChromeDriver: chrome on XP (2897bcd3af03edd60cbdd89542d710cb)] -> id: LastName]
2017-09-18 12:41:10 INFO  HomePage:99 - Entered email and object is: [[ChromeDriver: chrome on XP (2897bcd3af03edd60cbdd89542d710cb)] -> id: Email]
2017-09-18 12:41:10 INFO  HomePage:102 - Entered password and object is: [[ChromeDriver: chrome on XP (2897bcd3af03edd60cbdd89542d710cb)] -> id: CreatePassword]
2017-09-18 12:41:32 INFO  HomePage:105 - Clicked on Create button and object is: Proxy element for: DefaultElementLocator 'By.xpath: .//*[@id='create_customer']/p/input'
2017-09-18 12:45:09 INFO  HomePage:90 - Clicked on SignUp link and object is: [[ChromeDriver: chrome on XP (68564677ac7ea594484a54e699308545)] -> id: customer_register_link]
2017-09-18 12:45:10 INFO  HomePage:93 - Entered first name and object is: [[ChromeDriver: chrome on XP (68564677ac7ea594484a54e699308545)] -> id: FirstName]
2017-09-18 12:45:10 INFO  HomePage:96 - Entered last name and object is: [[ChromeDriver: chrome on XP (68564677ac7ea594484a54e699308545)] -> id: LastName]
